pipeline_weight,query_id,retrieved_document_ids,binary_at_k,rank_score
0.35,32081620_0,"['32081620_0', '37717772_0', '37717772_1', '37355776_0', '36907394_0', '34358728_0', '34728355_0', '34443635_0', '37800812_1', '37390578_0']",1,1.0
0.35,35238534_1,"['23783296_0', '23776091_0', '23783296_1', '23782614_0', '34240560_1', '23764236_0', '35516603_1', '23775979_0', '35746434_0', '37188092_0']",0,0.0
0.35,37733025_2,"['37733025_2', '32785796_0', '32060219_0', '33264805_1', '35162902_0', '33849021_1', '37142815_0', '33136182_0', '31820014_0', '37397861_0']",1,1.0
0.35,36745739_2,"['36745739_2', '25525157_0', '25318015_0', '36745739_0', '36745739_1', '28455721_0', '35170025_0', '23751886_0', '34342371_1', '37397318_1']",1,1.0
0.35,37120698_0,"['37120698_1', '37620432_0', '37120698_0', '34604441_1', '34763173_1', '36328750_1', '35684624_1', '33879811_1', '35551008_1', '37394613_0']",1,0.3333333333333333
0.35,32821079_0,"['32821079_0', '30109047_0', '31217648_0', '30109047_1', '26405302_0', '30104434_0', '32645058_1', '35472124_1', '33523548_0', '37443899_1']",1,1.0
0.35,35557652_1,"['35557652_1', '36431733_1', '36950108_0', '37870184_1', '31667497_0', '32717952_1', '37428275_1', '37630946_1', '34975380_0', '30422477_0']",1,1.0
0.35,35869249_0,"['35869249_0', '37512104_1', '33832519_1', '36444216_1', '36241132_1', '37311965_1', '36831685_1', '36940755_0', '36816625_1', '37405196_1']",1,1.0
0.35,36410708_1,"['36410708_1', '36410708_0', '36728784_0', '32735906_2', '36245759_0', '32735906_0', '30316669_0', '31344328_0', '35134543_0', '37399055_2']",1,1.0
0.35,34260359_1,"['34260359_1', '34260359_0', '36756212_0', '37887989_0', '35349067_1', '33946909_0', '37025884_0', '30415370_1', '36981277_1', '37401373_0']",1,1.0
0.4,32081620_0,"['32081620_0', '37717772_0', '37717772_1', '37355776_0', '36907394_0', '34358728_0', '34728355_0', '34443635_0', '37800812_1', '37390578_0']",1,1.0
0.4,35238534_1,"['23783296_0', '23776091_0', '34240560_1', '23783296_1', '23782614_0', '35516603_1', '23764236_0', '35746434_0', '37188092_0', '32658447_1']",0,0.0
0.4,37733025_2,"['37733025_2', '32785796_0', '32060219_0', '33264805_1', '35162902_0', '33849021_1', '37142815_0', '33136182_0', '31820014_0', '37397861_0']",1,1.0
0.4,36745739_2,"['36745739_2', '25525157_0', '25318015_0', '36745739_0', '36745739_1', '28455721_0', '35170025_0', '23751886_0', '34342371_1', '37397318_1']",1,1.0
0.4,37120698_0,"['37120698_1', '37620432_0', '37120698_0', '34604441_1', '34763173_1', '36328750_1', '35684624_1', '33879811_1', '35551008_1', '37394613_0']",1,0.3333333333333333
0.4,32821079_0,"['32821079_0', '30109047_0', '31217648_0', '30109047_1', '26405302_0', '30104434_0', '32645058_1', '35472124_1', '33523548_0', '37443899_1']",1,1.0
0.4,35557652_1,"['35557652_1', '36431733_1', '36950108_0', '37870184_1', '31667497_0', '32717952_1', '37428275_1', '37630946_1', '34975380_0', '30422477_0']",1,1.0
0.4,35869249_0,"['35869249_0', '37512104_1', '33832519_1', '36444216_1', '36241132_1', '37311965_1', '36831685_1', '36940755_0', '36816625_1', '37405196_1']",1,1.0
0.4,36410708_1,"['36410708_1', '36410708_0', '36728784_0', '32735906_2', '36245759_0', '32735906_0', '30316669_0', '31344328_0', '35134543_0', '37399055_2']",1,1.0
0.4,34260359_1,"['34260359_1', '34260359_0', '36756212_0', '37887989_0', '35349067_1', '33946909_0', '37025884_0', '30415370_1', '36981277_1', '37401373_0']",1,1.0
0.45,32081620_0,"['32081620_0', '37717772_0', '37717772_1', '37355776_0', '36907394_0', '34358728_0', '34728355_0', '34443635_0', '37800812_1', '37390578_0']",1,1.0
0.45,35238534_1,"['23783296_0', '34240560_1', '23776091_0', '35516603_1', '23783296_1', '23782614_0', '35746434_0', '37188092_0', '32658447_1', '23764236_0']",0,0.0
0.45,37733025_2,"['37733025_2', '32785796_0', '32060219_0', '33264805_1', '35162902_0', '33849021_1', '37142815_0', '33136182_0', '31820014_0', '37397861_0']",1,1.0
0.45,36745739_2,"['36745739_2', '25525157_0', '25318015_0', '36745739_0', '36745739_1', '28455721_0', '35170025_0', '23751886_0', '34342371_1', '37397318_1']",1,1.0
0.45,37120698_0,"['37120698_1', '37620432_0', '37120698_0', '34604441_1', '34763173_1', '36328750_1', '35684624_1', '33879811_1', '35551008_1', '37394613_0']",1,0.3333333333333333
0.45,32821079_0,"['32821079_0', '30109047_0', '31217648_0', '30109047_1', '26405302_0', '30104434_0', '32645058_1', '35472124_1', '33523548_0', '37443899_1']",1,1.0
0.45,35557652_1,"['35557652_1', '36431733_1', '36950108_0', '37870184_1', '31667497_0', '32717952_1', '37428275_1', '37630946_1', '34975380_0', '30422477_0']",1,1.0
0.45,35869249_0,"['35869249_0', '37512104_1', '33832519_1', '36444216_1', '36241132_1', '37311965_1', '36831685_1', '36940755_0', '36816625_1', '37405196_1']",1,1.0
0.45,36410708_1,"['36410708_1', '36410708_0', '36728784_0', '32735906_2', '36245759_0', '32735906_0', '30316669_0', '31344328_0', '35134543_0', '37399055_2']",1,1.0
0.45,34260359_1,"['34260359_1', '34260359_0', '36756212_0', '37887989_0', '35349067_1', '33946909_0', '37025884_0', '30415370_1', '36981277_1', '37401373_0']",1,1.0
0.5,32081620_0,"['32081620_0', '37717772_0', '37717772_1', '37355776_0', '36907394_0', '34358728_0', '34728355_0', '34443635_0', '37800812_1', '37390578_0']",1,1.0
0.5,35238534_1,"['23783296_0', '34240560_1', '35516603_1', '23776091_0', '35746434_0', '37188092_0', '32658447_1', '23783296_1', '23782614_0', '36880739_1']",0,0.0
0.5,37733025_2,"['37733025_2', '32785796_0', '32060219_0', '33264805_1', '35162902_0', '33849021_1', '37142815_0', '33136182_0', '31820014_0', '37397861_0']",1,1.0
0.5,36745739_2,"['36745739_2', '25525157_0', '25318015_0', '36745739_0', '36745739_1', '28455721_0', '35170025_0', '23751886_0', '34342371_1', '37397318_1']",1,1.0
0.5,37120698_0,"['37120698_1', '37620432_0', '37120698_0', '34604441_1', '34763173_1', '36328750_1', '35684624_1', '33879811_1', '35551008_1', '37394613_0']",1,0.3333333333333333
0.5,32821079_0,"['32821079_0', '30109047_0', '31217648_0', '30109047_1', '26405302_0', '30104434_0', '32645058_1', '35472124_1', '33523548_0', '37443899_1']",1,1.0
0.5,35557652_1,"['35557652_1', '36431733_1', '36950108_0', '37870184_1', '31667497_0', '32717952_1', '37428275_1', '37630946_1', '34975380_0', '30422477_0']",1,1.0
0.5,35869249_0,"['35869249_0', '37512104_1', '33832519_1', '36444216_1', '36241132_1', '37311965_1', '36831685_1', '36940755_0', '36816625_1', '37405196_1']",1,1.0
0.5,36410708_1,"['36410708_1', '36410708_0', '36728784_0', '32735906_2', '36245759_0', '32735906_0', '30316669_0', '31344328_0', '35134543_0', '37399055_2']",1,1.0
0.5,34260359_1,"['34260359_1', '34260359_0', '36756212_0', '37887989_0', '35349067_1', '33946909_0', '37025884_0', '30415370_1', '36981277_1', '37401373_0']",1,1.0
0.55,32081620_0,"['32081620_0', '37717772_0', '37717772_1', '37355776_0', '36907394_0', '34358728_0', '34728355_0', '34443635_0', '37800812_1', '37390578_0']",1,1.0
0.55,35238534_1,"['34240560_1', '23783296_0', '35516603_1', '35746434_0', '37188092_0', '32658447_1', '23776091_0', '36880739_1', '34846496_0', '36800133_0']",0,0.0
0.55,37733025_2,"['37733025_2', '32785796_0', '32060219_0', '33264805_1', '35162902_0', '33849021_1', '37142815_0', '33136182_0', '31820014_0', '37397861_0']",1,1.0
0.55,36745739_2,"['36745739_2', '25525157_0', '25318015_0', '36745739_0', '36745739_1', '28455721_0', '35170025_0', '23751886_0', '34342371_1', '37397318_1']",1,1.0
0.55,37120698_0,"['37120698_1', '37620432_0', '37120698_0', '34604441_1', '34763173_1', '36328750_1', '35684624_1', '33879811_1', '35551008_1', '37394613_0']",1,0.3333333333333333
0.55,32821079_0,"['32821079_0', '30109047_0', '31217648_0', '30109047_1', '26405302_0', '30104434_0', '32645058_1', '35472124_1', '33523548_0', '37443899_1']",1,1.0
0.55,35557652_1,"['35557652_1', '36431733_1', '36950108_0', '37870184_1', '31667497_0', '32717952_1', '37428275_1', '37630946_1', '34975380_0', '30422477_0']",1,1.0
0.55,35869249_0,"['35869249_0', '37512104_1', '33832519_1', '36444216_1', '36241132_1', '37311965_1', '36831685_1', '36940755_0', '36816625_1', '37405196_1']",1,1.0
0.55,36410708_1,"['36410708_1', '36410708_0', '36728784_0', '32735906_2', '36245759_0', '32735906_0', '30316669_0', '31344328_0', '35134543_0', '37399055_2']",1,1.0
0.55,34260359_1,"['34260359_1', '34260359_0', '36756212_0', '37887989_0', '35349067_1', '33946909_0', '37025884_0', '30415370_1', '36981277_1', '37401373_0']",1,1.0
0.6,32081620_0,"['32081620_0', '37717772_0', '37717772_1', '37355776_0', '36907394_0', '34358728_0', '34728355_0', '34443635_0', '37800812_1', '37390578_0']",1,1.0
0.6,35238534_1,"['34240560_1', '35516603_1', '35746434_0', '23783296_0', '37188092_0', '32658447_1', '36880739_1', '34846496_0', '36800133_0', '36944184_1']",0,0.0
0.6,37733025_2,"['37733025_2', '32785796_0', '32060219_0', '33264805_1', '35162902_0', '33849021_1', '37142815_0', '33136182_0', '31820014_0', '37397861_0']",1,1.0
0.6,36745739_2,"['36745739_2', '25525157_0', '25318015_0', '36745739_0', '36745739_1', '28455721_0', '35170025_0', '23751886_0', '34342371_1', '37397318_1']",1,1.0
0.6,37120698_0,"['37120698_1', '37620432_0', '37120698_0', '34604441_1', '34763173_1', '36328750_1', '35684624_1', '33879811_1', '35551008_1', '37394613_0']",1,0.3333333333333333
0.6,32821079_0,"['32821079_0', '30109047_0', '31217648_0', '30109047_1', '26405302_0', '30104434_0', '32645058_1', '35472124_1', '33523548_0', '37443899_1']",1,1.0
0.6,35557652_1,"['35557652_1', '36431733_1', '36950108_0', '37870184_1', '31667497_0', '32717952_1', '37428275_1', '37630946_1', '34975380_0', '30422477_0']",1,1.0
0.6,35869249_0,"['35869249_0', '37512104_1', '33832519_1', '36444216_1', '36241132_1', '37311965_1', '36831685_1', '36940755_0', '36816625_1', '37405196_1']",1,1.0
0.6,36410708_1,"['36410708_1', '36410708_0', '36728784_0', '32735906_2', '36245759_0', '32735906_0', '30316669_0', '31344328_0', '35134543_0', '37399055_2']",1,1.0
0.6,34260359_1,"['34260359_1', '34260359_0', '36756212_0', '37887989_0', '35349067_1', '33946909_0', '37025884_0', '30415370_1', '36981277_1', '37401373_0']",1,1.0
0.65,32081620_0,"['32081620_0', '37717772_0', '37717772_1', '37355776_0', '36907394_0', '34358728_0', '34728355_0', '34443635_0', '37800812_1', '37390578_0']",1,1.0
0.65,35238534_1,"['34240560_1', '35516603_1', '35746434_0', '37188092_0', '32658447_1', '36880739_1', '34846496_0', '36800133_0', '36944184_1', '23783296_0']",0,0.0
0.65,37733025_2,"['37733025_2', '32785796_0', '32060219_0', '33264805_1', '35162902_0', '33849021_1', '37142815_0', '33136182_0', '31820014_0', '37397861_0']",1,1.0
0.65,36745739_2,"['36745739_2', '25525157_0', '25318015_0', '36745739_0', '36745739_1', '28455721_0', '35170025_0', '23751886_0', '34342371_1', '37397318_1']",1,1.0
0.65,37120698_0,"['37120698_1', '37620432_0', '37120698_0', '34604441_1', '34763173_1', '36328750_1', '35684624_1', '33879811_1', '35551008_1', '37394613_0']",1,0.3333333333333333
0.65,32821079_0,"['32821079_0', '30109047_0', '31217648_0', '30109047_1', '26405302_0', '30104434_0', '32645058_1', '35472124_1', '33523548_0', '37443899_1']",1,1.0
0.65,35557652_1,"['35557652_1', '36431733_1', '36950108_0', '37870184_1', '31667497_0', '32717952_1', '37428275_1', '37630946_1', '34975380_0', '30422477_0']",1,1.0
0.65,35869249_0,"['35869249_0', '37512104_1', '33832519_1', '36444216_1', '36241132_1', '37311965_1', '36831685_1', '36940755_0', '36816625_1', '37405196_1']",1,1.0
0.65,36410708_1,"['36410708_1', '36410708_0', '36728784_0', '32735906_2', '36245759_0', '32735906_0', '30316669_0', '31344328_0', '35134543_0', '37399055_2']",1,1.0
0.65,34260359_1,"['34260359_1', '34260359_0', '36756212_0', '37887989_0', '35349067_1', '33946909_0', '37025884_0', '30415370_1', '36981277_1', '37401373_0']",1,1.0
0.7,32081620_0,"['32081620_0', '37717772_0', '37717772_1', '37355776_0', '36907394_0', '34358728_0', '34728355_0', '34443635_0', '37800812_1', '37390578_0']",1,1.0
0.7,35238534_1,"['34240560_1', '35516603_1', '35746434_0', '37188092_0', '32658447_1', '36880739_1', '34846496_0', '36800133_0', '36944184_1', '23783296_0']",0,0.0
0.7,37733025_2,"['37733025_2', '32785796_0', '32060219_0', '33264805_1', '35162902_0', '33849021_1', '37142815_0', '33136182_0', '31820014_0', '37397861_0']",1,1.0
0.7,36745739_2,"['36745739_2', '25525157_0', '25318015_0', '36745739_0', '36745739_1', '28455721_0', '35170025_0', '23751886_0', '34342371_1', '37397318_1']",1,1.0
0.7,37120698_0,"['37120698_1', '37620432_0', '37120698_0', '34604441_1', '34763173_1', '36328750_1', '35684624_1', '33879811_1', '35551008_1', '37394613_0']",1,0.3333333333333333
0.7,32821079_0,"['32821079_0', '30109047_0', '31217648_0', '30109047_1', '26405302_0', '30104434_0', '32645058_1', '35472124_1', '33523548_0', '37443899_1']",1,1.0
0.7,35557652_1,"['35557652_1', '36431733_1', '36950108_0', '37870184_1', '31667497_0', '32717952_1', '37428275_1', '37630946_1', '34975380_0', '30422477_0']",1,1.0
0.7,35869249_0,"['35869249_0', '37512104_1', '33832519_1', '36444216_1', '36241132_1', '37311965_1', '36831685_1', '36940755_0', '36816625_1', '37405196_1']",1,1.0
0.7,36410708_1,"['36410708_1', '36410708_0', '36728784_0', '32735906_2', '36245759_0', '32735906_0', '30316669_0', '31344328_0', '35134543_0', '37399055_2']",1,1.0
0.7,34260359_1,"['34260359_1', '34260359_0', '36756212_0', '37887989_0', '35349067_1', '33946909_0', '37025884_0', '30415370_1', '36981277_1', '37401373_0']",1,1.0
0.75,32081620_0,"['32081620_0', '37717772_0', '37717772_1', '37355776_0', '36907394_0', '34358728_0', '34728355_0', '34443635_0', '37800812_1', '37390578_0']",1,1.0
0.75,35238534_1,"['34240560_1', '35516603_1', '35746434_0', '37188092_0', '32658447_1', '36880739_1', '34846496_0', '36800133_0', '36944184_1', '23783296_0']",0,0.0
0.75,37733025_2,"['37733025_2', '32785796_0', '32060219_0', '33264805_1', '35162902_0', '33849021_1', '37142815_0', '33136182_0', '31820014_0', '37397861_0']",1,1.0
0.75,36745739_2,"['36745739_2', '25525157_0', '25318015_0', '36745739_0', '36745739_1', '28455721_0', '35170025_0', '23751886_0', '34342371_1', '37397318_1']",1,1.0
0.75,37120698_0,"['37120698_1', '37620432_0', '37120698_0', '34604441_1', '34763173_1', '36328750_1', '35684624_1', '33879811_1', '35551008_1', '37394613_0']",1,0.3333333333333333
0.75,32821079_0,"['32821079_0', '30109047_0', '31217648_0', '30109047_1', '26405302_0', '30104434_0', '32645058_1', '35472124_1', '33523548_0', '37443899_1']",1,1.0
0.75,35557652_1,"['35557652_1', '36431733_1', '36950108_0', '37870184_1', '31667497_0', '32717952_1', '37428275_1', '37630946_1', '34975380_0', '30422477_0']",1,1.0
0.75,35869249_0,"['35869249_0', '37512104_1', '33832519_1', '36444216_1', '36241132_1', '37311965_1', '36831685_1', '36940755_0', '36816625_1', '37405196_1']",1,1.0
0.75,36410708_1,"['36410708_1', '36410708_0', '36728784_0', '32735906_2', '36245759_0', '32735906_0', '30316669_0', '31344328_0', '35134543_0', '37399055_2']",1,1.0
0.75,34260359_1,"['34260359_1', '34260359_0', '36756212_0', '37887989_0', '35349067_1', '33946909_0', '37025884_0', '30415370_1', '36981277_1', '37401373_0']",1,1.0
0.8,32081620_0,"['32081620_0', '37717772_0', '37717772_1', '37355776_0', '36907394_0', '34358728_0', '34728355_0', '34443635_0', '37800812_1', '37390578_0']",1,1.0
0.8,35238534_1,"['34240560_1', '35516603_1', '35746434_0', '37188092_0', '32658447_1', '36880739_1', '34846496_0', '36800133_0', '36944184_1', '23783296_0']",0,0.0
0.8,37733025_2,"['37733025_2', '32785796_0', '32060219_0', '33264805_1', '35162902_0', '33849021_1', '37142815_0', '33136182_0', '31820014_0', '37397861_0']",1,1.0
0.8,36745739_2,"['36745739_2', '25525157_0', '25318015_0', '36745739_0', '36745739_1', '28455721_0', '35170025_0', '23751886_0', '34342371_1', '37397318_1']",1,1.0
0.8,37120698_0,"['37120698_1', '37620432_0', '37120698_0', '34604441_1', '34763173_1', '36328750_1', '35684624_1', '33879811_1', '35551008_1', '37394613_0']",1,0.3333333333333333
0.8,32821079_0,"['32821079_0', '30109047_0', '31217648_0', '30109047_1', '26405302_0', '30104434_0', '32645058_1', '35472124_1', '33523548_0', '37443899_1']",1,1.0
0.8,35557652_1,"['35557652_1', '36431733_1', '36950108_0', '37870184_1', '31667497_0', '32717952_1', '37428275_1', '37630946_1', '34975380_0', '30422477_0']",1,1.0
0.8,35869249_0,"['35869249_0', '37512104_1', '33832519_1', '36444216_1', '36241132_1', '37311965_1', '36831685_1', '36940755_0', '36816625_1', '37405196_1']",1,1.0
0.8,36410708_1,"['36410708_1', '36410708_0', '36728784_0', '32735906_2', '36245759_0', '32735906_0', '30316669_0', '31344328_0', '35134543_0', '37399055_2']",1,1.0
0.8,34260359_1,"['34260359_1', '34260359_0', '36756212_0', '37887989_0', '35349067_1', '33946909_0', '37025884_0', '30415370_1', '36981277_1', '37401373_0']",1,1.0
0.85,32081620_0,"['32081620_0', '37717772_0', '37717772_1', '37355776_0', '36907394_0', '34358728_0', '34728355_0', '34443635_0', '37800812_1', '37390578_0']",1,1.0
0.85,35238534_1,"['34240560_1', '35516603_1', '35746434_0', '37188092_0', '32658447_1', '36880739_1', '34846496_0', '36800133_0', '36944184_1', '23783296_0']",0,0.0
0.85,37733025_2,"['37733025_2', '32785796_0', '32060219_0', '33264805_1', '35162902_0', '33849021_1', '37142815_0', '33136182_0', '31820014_0', '37397861_0']",1,1.0
0.85,36745739_2,"['36745739_2', '25525157_0', '25318015_0', '36745739_0', '36745739_1', '28455721_0', '35170025_0', '23751886_0', '34342371_1', '37397318_1']",1,1.0
0.85,37120698_0,"['37120698_1', '37620432_0', '37120698_0', '34604441_1', '34763173_1', '36328750_1', '35684624_1', '33879811_1', '35551008_1', '37394613_0']",1,0.3333333333333333
0.85,32821079_0,"['32821079_0', '30109047_0', '31217648_0', '30109047_1', '26405302_0', '30104434_0', '32645058_1', '35472124_1', '33523548_0', '37443899_1']",1,1.0
0.85,35557652_1,"['35557652_1', '36431733_1', '36950108_0', '37870184_1', '31667497_0', '32717952_1', '37428275_1', '37630946_1', '34975380_0', '30422477_0']",1,1.0
0.85,35869249_0,"['35869249_0', '37512104_1', '33832519_1', '36444216_1', '36241132_1', '37311965_1', '36831685_1', '36940755_0', '36816625_1', '37405196_1']",1,1.0
0.85,36410708_1,"['36410708_1', '36410708_0', '36728784_0', '32735906_2', '36245759_0', '32735906_0', '30316669_0', '31344328_0', '35134543_0', '37399055_2']",1,1.0
0.85,34260359_1,"['34260359_1', '34260359_0', '36756212_0', '37887989_0', '35349067_1', '33946909_0', '37025884_0', '30415370_1', '36981277_1', '37401373_0']",1,1.0
0.9,32081620_0,"['32081620_0', '37717772_0', '37717772_1', '37355776_0', '36907394_0', '34358728_0', '34728355_0', '34443635_0', '37800812_1', '37390578_0']",1,1.0
0.9,35238534_1,"['34240560_1', '35516603_1', '35746434_0', '37188092_0', '32658447_1', '36880739_1', '34846496_0', '36800133_0', '36944184_1', '23783296_0']",0,0.0
0.9,37733025_2,"['37733025_2', '32785796_0', '32060219_0', '33264805_1', '35162902_0', '33849021_1', '37142815_0', '33136182_0', '31820014_0', '37397861_0']",1,1.0
0.9,36745739_2,"['36745739_2', '25525157_0', '25318015_0', '36745739_0', '36745739_1', '28455721_0', '35170025_0', '23751886_0', '34342371_1', '37397318_1']",1,1.0
